Vehicle_ID,Car_Model,Battery_Type,Battery_Capacity_kWh,Vehicle_Age_Months,Total_Charging_Cycles,Avg_Temperature_C,Fast_Charge_Ratio,Avg_Discharge_Rate_C,Driving_Style,Internal_Resistance_Ohm,SoH_Percent,Battery_Status
c1cf5301,Ford Mustang Mach-E,NMC,88.0,93,552,22.8,0.53,1.94,Aggressive,0.0374,93.82,Healthy
06137c6f,Tesla Model 3,NMC,75.0,59,726,17.2,0.91,1.94,Conservative,0.0395,93.18,Healthy
2bbd0762,BYD Atto 3,LFP,60.0,16,137,28.1,0.34,0.65,Conservative,0.0214,99.19,Healthy
a828462a,Hyundai Ioniq 5,NMC,72.6,22,220,28.0,0.29,1.31,Moderate,0.0253,98.32,Healthy
4b76c893,BYD Atto 3,LFP,60.0,37,308,27.8,0.14,0.72,Conservative,0.0227,97.95,Healthy
bfacba60,Hyundai Ioniq 5,NMC,72.6,10,126,29.8,0.29,1.52,Moderate,0.0265,98.08,Healthy
c4442e91,Tesla Model 3,NMC,75.0,81,535,32.4,0.63,2.15,Moderate,0.0376,94.08,Healthy
afb8863b,BYD Atto 3,LFP,60.0,13,136,22.6,0.75,1.39,Conservative,0.0198,99.66,Healthy
36539a3e,Wuling Air EV,LFP,26.0,55,440,25.8,0.78,0.9,Moderate,0.0237,98.06,Healthy
cdf1d17f,Tesla Model 3,NMC,75.0,44,492,18.6,0.84,1.67,Conservative,0.0338,94.99,Healthy
3f66b3a4,BYD Atto 3,LFP,60.0,49,319,20.0,0.03,1.66,Moderate,0.0244,98.66,Healthy
e3d1f505,Ford Mustang Mach-E,NMC,88.0,84,802,44.2,0.65,0.83,Moderate,0.0646,85.16,Healthy
1d224d21,Hyundai Ioniq 5,NMC,72.6,72,1054,12.2,0.54,1.06,Moderate,0.0535,89.33,Healthy
214aa6d5,Hyundai Ioniq 5,NMC,72.6,68,721,26.6,0.07,1.5,Conservative,0.0365,94.71,Healthy
e9e2c5c0,Wuling Air EV,LFP,26.0,59,497,23.5,0.81,0.99,Conservative,0.0267,96.61,Healthy
62fc52f0,Ford Mustang Mach-E,NMC,88.0,71,360,25.1,0.77,0.88,Moderate,0.0345,95.06,Healthy
b2c2bcec,Tesla Model 3,NMC,75.0,31,365,27.5,0.33,0.53,Aggressive,0.0331,95.93,Healthy
126e50c7,BYD Atto 3,LFP,60.0,60,632,22.9,0.99,1.75,Aggressive,0.033,94.41,Healthy
fdb7f5c2,BYD Atto 3,LFP,60.0,82,425,19.1,0.29,2.29,Moderate,0.0256,97.19,Healthy
1aaf6e13,BYD Atto 3,LFP,60.0,90,789,26.5,0.53,1.4,Aggressive,0.0304,94.52,Healthy
f49f46f9,Hyundai Ioniq 5,NMC,72.6,20,108,17.8,0.03,2.09,Moderate,0.0225,99.07,Healthy
0518131a,Wuling Air EV,LFP,26.0,51,359,19.0,0.37,2.26,Moderate,0.0239,97.89,Healthy
efb1b248,Wuling Air EV,LFP,26.0,25,269,20.2,0.74,2.27,Moderate,0.0234,97.75,Healthy
01f94500,Hyundai Ioniq 5,NMC,72.6,69,727,21.5,0.32,1.75,Moderate,0.0407,93.47,Healthy
9569f86c,Ford Mustang Mach-E,NMC,88.0,77,926,31.5,0.76,2.42,Aggressive,0.0647,85.43,Healthy
ddda1254,Hyundai Ioniq 5,NMC,72.6,45,435,51.1,0.25,2.04,Aggressive,0.056,88.31,Healthy
9714105f,Ford Mustang Mach-E,NMC,88.0,88,1078,32.0,0.62,1.22,Moderate,0.056,87.42,Healthy
88c8f76e,Ford Mustang Mach-E,NMC,88.0,82,1187,39.2,0.1,2.27,Moderate,0.0618,86.24,Healthy
95bd6fc2,Tesla Model 3,NMC,75.0,45,455,26.2,0.45,0.57,Moderate,0.0358,95.48,Healthy
0b658c91,Hyundai Ioniq 5,NMC,72.6,36,462,29.3,0.51,1.54,Moderate,0.0341,94.71,Healthy
81267110,Ford Mustang Mach-E,NMC,88.0,59,362,29.9,0.83,0.67,Moderate,0.0311,95.65,Healthy
7b73e16f,BYD Atto 3,LFP,60.0,94,1403,26.9,0.04,2.16,Conservative,0.034,94.01,Healthy
32c350fc,Wuling Air EV,LFP,26.0,35,328,24.3,0.03,1.31,Moderate,0.0228,98.56,Healthy
22fc5acc,Tesla Model 3,NMC,75.0,34,141,25.9,0.5,2.34,Moderate,0.0241,98.96,Healthy
c23c4350,Ford Mustang Mach-E,NMC,88.0,61,635,37.0,0.66,1.44,Aggressive,0.05,89.43,Healthy
8684df85,Ford Mustang Mach-E,NMC,88.0,9,80,15.7,0.57,0.63,Conservative,0.0221,99.1,Healthy
bb077f15,Tesla Model 3,NMC,75.0,57,751,33.4,0.3,1.22,Moderate,0.0465,91.39,Healthy
84e27140,Hyundai Ioniq 5,NMC,72.6,31,411,26.7,0.36,0.75,Aggressive,0.0335,95.84,Healthy
04723b2f,Hyundai Ioniq 5,NMC,72.6,39,457,28.5,0.18,1.84,Moderate,0.031,96.29,Healthy
569277a5,Wuling Air EV,LFP,26.0,4,48,27.1,0.03,1.64,Moderate,0.0241,99.21,Healthy
7b8f92bc,Wuling Air EV,LFP,26.0,23,248,23.9,0.98,2.34,Conservative,0.0212,98.41,Healthy
2aab8dae,Tesla Model 3,NMC,75.0,75,691,13.7,0.37,1.02,Aggressive,0.0469,91.28,Healthy
ecd83761,Hyundai Ioniq 5,NMC,72.6,13,177,12.9,0.56,0.59,Moderate,0.0282,97.55,Healthy
6e076671,Wuling Air EV,LFP,26.0,74,307,30.2,0.45,1.33,Conservative,0.0261,97.67,Healthy
6d1d8ef6,Wuling Air EV,LFP,26.0,53,402,25.9,0.41,1.45,Conservative,0.0245,98.0,Healthy
e1006e46,Tesla Model 3,NMC,75.0,54,554,38.4,0.53,1.07,Moderate,0.0429,92.34,Healthy
e0a70e31,Wuling Air EV,LFP,26.0,24,310,13.6,0.8,2.33,Moderate,0.0252,96.91,Healthy
9eae2a06,BYD Atto 3,LFP,60.0,90,1166,27.4,0.76,0.6,Conservative,0.0343,92.83,Healthy
0a25d33e,Wuling Air EV,LFP,26.0,88,625,37.1,0.77,1.94,Conservative,0.0312,94.77,Healthy
9855af4a,BYD Atto 3,LFP,60.0,25,226,27.4,0.75,1.9,Moderate,0.0233,98.57,Healthy
0d9b2da1,BYD Atto 3,LFP,60.0,93,1170,28.3,0.1,2.09,Conservative,0.03,95.16,Healthy
217cae8d,Ford Mustang Mach-E,NMC,88.0,57,834,29.7,0.21,1.84,Aggressive,0.0506,90.13,Healthy
188da329,BYD Atto 3,LFP,60.0,66,573,21.1,0.19,1.89,Moderate,0.025,96.56,Healthy
e942f6ae,Wuling Air EV,LFP,26.0,31,172,30.0,0.41,1.32,Moderate,0.0231,98.95,Healthy
250ed05b,Hyundai Ioniq 5,NMC,72.6,47,670,26.6,0.75,0.72,Aggressive,0.0503,90.45,Healthy
ecf20e61,Tesla Model 3,NMC,75.0,75,1113,33.5,0.97,1.7,Moderate,0.0669,85.01,Healthy
20d9dedf,Wuling Air EV,LFP,26.0,4,17,24.9,0.86,0.9,Moderate,0.0216,99.42,Healthy
c9856189,Hyundai Ioniq 5,NMC,72.6,42,544,38.8,0.95,0.88,Moderate,0.0475,90.91,Healthy
87307380,Tesla Model 3,NMC,75.0,9,52,30.8,0.82,0.81,Moderate,0.0261,98.05,Healthy
8f7bf244,Wuling Air EV,LFP,26.0,89,1160,26.8,0.04,1.97,Conservative,0.0285,95.91,Healthy
7c417dcd,BYD Atto 3,LFP,60.0,33,324,22.4,0.9,2.02,Aggressive,0.0263,96.92,Healthy
877fd7ad,Wuling Air EV,LFP,26.0,93,1081,9.9,0.36,2.38,Aggressive,0.0336,92.65,Healthy
81d9b172,Tesla Model 3,NMC,75.0,15,69,31.8,0.67,1.25,Moderate,0.0207,99.5,Healthy
42b48bdf,BYD Atto 3,LFP,60.0,15,132,11.9,0.64,1.99,Aggressive,0.0233,98.44,Healthy
ed81807d,BYD Atto 3,LFP,60.0,88,808,17.5,0.35,0.86,Conservative,0.026,96.62,Healthy
db469149,BYD Atto 3,LFP,60.0,90,1277,16.6,0.87,0.9,Conservative,0.0369,91.38,Healthy
ae76ca94,Wuling Air EV,LFP,26.0,94,1056,-4.7,0.84,1.82,Moderate,0.0356,92.02,Healthy
22ebf7e9,Wuling Air EV,LFP,26.0,80,1048,19.2,0.16,0.96,Conservative,0.032,94.18,Healthy
56184a92,Ford Mustang Mach-E,NMC,88.0,70,312,33.4,0.76,1.3,Aggressive,0.034,95.42,Healthy
ac1abbbf,Wuling Air EV,LFP,26.0,78,538,36.1,0.73,0.88,Conservative,0.0289,95.58,Healthy
c2a0326b,Ford Mustang Mach-E,NMC,88.0,91,499,21.2,0.88,1.55,Conservative,0.0349,95.02,Healthy
b08d570e,Ford Mustang Mach-E,NMC,88.0,60,466,20.4,0.52,1.44,Moderate,0.0332,95.12,Healthy
ff5ae725,Wuling Air EV,LFP,26.0,45,373,23.1,0.27,1.0,Moderate,0.0249,97.42,Healthy
e95f5778,Ford Mustang Mach-E,NMC,88.0,72,556,30.8,0.42,1.74,Moderate,0.0391,94.13,Healthy
d81b62d2,BYD Atto 3,LFP,60.0,10,73,30.2,0.47,1.1,Aggressive,0.0236,98.64,Healthy
b3e0230f,BYD Atto 3,LFP,60.0,41,539,26.3,0.19,1.32,Aggressive,0.0275,96.21,Healthy
b7800e64,Tesla Model 3,NMC,75.0,38,468,30.2,0.68,0.53,Conservative,0.0346,95.46,Healthy
5c415430,Hyundai Ioniq 5,NMC,72.6,35,494,27.9,0.07,1.93,Moderate,0.0326,95.94,Healthy
ceac0569,Wuling Air EV,LFP,26.0,91,1151,16.4,0.41,1.04,Moderate,0.0322,93.52,Healthy
dac1fd33,Hyundai Ioniq 5,NMC,72.6,56,611,25.3,0.21,1.13,Moderate,0.0377,94.18,Healthy
500a2f4f,Wuling Air EV,LFP,26.0,52,237,9.3,0.64,2.44,Moderate,0.0247,97.81,Healthy
d0647aa2,Hyundai Ioniq 5,NMC,72.6,49,293,31.3,0.8,1.7,Moderate,0.0333,95.9,Healthy
3d4a4d98,Ford Mustang Mach-E,NMC,88.0,37,370,30.9,0.33,1.44,Moderate,0.0311,96.21,Healthy
98f029d0,Hyundai Ioniq 5,NMC,72.6,72,873,14.6,0.14,2.5,Conservative,0.0389,92.91,Healthy
5aa0f9c6,Ford Mustang Mach-E,NMC,88.0,37,305,10.6,0.11,0.83,Conservative,0.0255,98.21,Healthy
794d4699,Hyundai Ioniq 5,NMC,72.6,50,432,21.1,0.68,1.63,Moderate,0.0356,94.77,Healthy
89d6da89,Wuling Air EV,LFP,26.0,92,532,26.9,0.37,1.94,Moderate,0.0289,96.19,Healthy
733ccafd,Tesla Model 3,NMC,75.0,62,455,30.2,0.43,1.87,Conservative,0.0319,95.95,Healthy
4a206a1f,Tesla Model 3,NMC,75.0,58,807,20.6,0.79,1.58,Conservative,0.0426,92.27,Healthy
d4b727db,Tesla Model 3,NMC,75.0,77,444,20.4,0.07,1.01,Aggressive,0.0353,94.97,Healthy
a96a47a8,BYD Atto 3,LFP,60.0,14,123,32.1,0.19,1.61,Moderate,0.0219,99.71,Healthy
c2361f7f,Wuling Air EV,LFP,26.0,12,149,21.6,0.85,1.06,Moderate,0.0218,99.03,Healthy
a71ded8d,Hyundai Ioniq 5,NMC,72.6,9,90,34.5,0.57,1.36,Moderate,0.0218,99.25,Healthy
cef87d3f,BYD Atto 3,LFP,60.0,56,502,9.4,0.05,1.3,Moderate,0.0228,98.22,Healthy
a9e5cfe1,Hyundai Ioniq 5,NMC,72.6,36,264,26.5,0.72,0.81,Moderate,0.0277,97.03,Healthy
b161b481,Wuling Air EV,LFP,26.0,22,148,10.3,0.64,2.1,Moderate,0.0227,99.24,Healthy
c0d2db80,Wuling Air EV,LFP,26.0,8,77,5.8,0.06,1.06,Moderate,0.0188,100.0,Healthy
eb142359,Wuling Air EV,LFP,26.0,7,80,26.2,0.51,0.52,Conservative,0.0201,99.91,Healthy
a4dde828,Tesla Model 3,NMC,75.0,25,251,34.3,0.93,1.44,Conservative,0.0288,97.31,Healthy
4a41c6f7,Tesla Model 3,NMC,75.0,10,65,21.8,0.75,2.01,Aggressive,0.0244,99.2,Healthy
6b49f594,Wuling Air EV,LFP,26.0,30,169,23.1,0.9,1.76,Conservative,0.0217,99.34,Healthy
ce7e80aa,Wuling Air EV,LFP,26.0,29,385,24.9,0.12,0.99,Conservative,0.0225,98.49,Healthy
c6c37661,Hyundai Ioniq 5,NMC,72.6,19,183,35.9,0.31,0.54,Aggressive,0.0294,96.99,Healthy
c661d0c0,Ford Mustang Mach-E,NMC,88.0,48,506,14.3,0.4,1.6,Conservative,0.0309,96.04,Healthy
38f432d8,Hyundai Ioniq 5,NMC,72.6,67,361,25.5,0.99,0.73,Moderate,0.0328,95.56,Healthy
88abab89,Hyundai Ioniq 5,NMC,72.6,69,1017,23.5,0.5,2.5,Aggressive,0.057,87.29,Healthy
91bc3880,BYD Atto 3,LFP,60.0,60,509,43.9,0.04,1.08,Aggressive,0.0308,94.82,Healthy
940a0e65,Wuling Air EV,LFP,26.0,11,46,30.4,0.14,1.0,Moderate,0.0207,100.0,Healthy
92026cd9,Tesla Model 3,NMC,75.0,93,404,25.0,0.75,1.05,Aggressive,0.0377,94.34,Healthy
16235c46,Ford Mustang Mach-E,NMC,88.0,72,986,17.9,0.88,1.1,Moderate,0.0539,88.55,Healthy
793574e9,BYD Atto 3,LFP,60.0,29,135,41.3,0.78,1.16,Aggressive,0.0254,98.08,Healthy
d337e5e3,Wuling Air EV,LFP,26.0,14,59,26.0,0.04,1.49,Moderate,0.0197,99.92,Healthy
10fbfcb6,Tesla Model 3,NMC,75.0,86,993,11.1,0.14,0.65,Moderate,0.046,91.47,Healthy
bc31ab6d,Ford Mustang Mach-E,NMC,88.0,76,885,10.7,0.2,2.05,Moderate,0.0443,91.64,Healthy
954152ad,Wuling Air EV,LFP,26.0,53,493,31.1,0.82,2.48,Moderate,0.0277,95.57,Healthy
38cfcbf8,BYD Atto 3,LFP,60.0,60,481,20.9,0.88,1.35,Moderate,0.0292,96.23,Healthy
552f944f,BYD Atto 3,LFP,60.0,42,516,39.6,0.88,1.91,Moderate,0.0331,93.92,Healthy
b4651887,Hyundai Ioniq 5,NMC,72.6,56,804,10.6,0.69,1.73,Moderate,0.0433,92.27,Healthy
8738092b,Ford Mustang Mach-E,NMC,88.0,65,819,31.4,0.73,2.43,Moderate,0.0521,89.1,Healthy
80cf5064,Wuling Air EV,LFP,26.0,37,460,14.8,0.75,1.27,Aggressive,0.0268,96.58,Healthy
880cf192,Tesla Model 3,NMC,75.0,21,90,24.0,0.44,1.93,Moderate,0.0213,99.21,Healthy
ef97fc2c,BYD Atto 3,LFP,60.0,30,137,32.4,0.3,2.11,Moderate,0.0223,98.78,Healthy
947e811e,BYD Atto 3,LFP,60.0,55,807,32.8,0.11,1.76,Moderate,0.0301,95.02,Healthy
15841231,Ford Mustang Mach-E,NMC,88.0,23,153,18.0,0.65,1.98,Aggressive,0.0217,98.81,Healthy
bac68091,Wuling Air EV,LFP,26.0,56,835,31.1,0.43,1.97,Conservative,0.0307,94.2,Healthy
990a3bd9,Tesla Model 3,NMC,75.0,81,1092,24.7,0.87,2.37,Moderate,0.0565,87.92,Healthy
1fedd8f0,Ford Mustang Mach-E,NMC,88.0,26,323,29.5,0.9,2.17,Moderate,0.0324,95.77,Healthy
11b8b886,BYD Atto 3,LFP,60.0,18,197,17.6,0.43,2.46,Conservative,0.0223,98.72,Healthy
5a654e2e,BYD Atto 3,LFP,60.0,43,472,20.0,0.19,0.6,Conservative,0.0237,98.31,Healthy
445d8933,Ford Mustang Mach-E,NMC,88.0,84,1039,31.8,0.99,0.88,Moderate,0.0616,86.61,Healthy
f18204bd,BYD Atto 3,LFP,60.0,81,717,22.0,0.68,1.75,Aggressive,0.029,94.84,Healthy
532ed4d6,Tesla Model 3,NMC,75.0,55,705,22.2,0.89,2.47,Conservative,0.0412,93.02,Healthy
6d6c14b5,BYD Atto 3,LFP,60.0,61,796,8.3,0.43,1.97,Moderate,0.0275,95.58,Healthy
1e3f63fb,Wuling Air EV,LFP,26.0,88,436,11.8,0.98,1.58,Aggressive,0.0262,96.64,Healthy
aeca2a3c,Hyundai Ioniq 5,NMC,72.6,83,683,13.2,0.81,2.32,Conservative,0.0402,93.57,Healthy
48e18ca2,Wuling Air EV,LFP,26.0,91,1099,19.8,0.57,2.4,Aggressive,0.0344,91.86,Healthy
a4fdbead,Tesla Model 3,NMC,75.0,23,137,21.9,0.45,2.34,Moderate,0.0251,98.32,Healthy
5b5da88a,BYD Atto 3,LFP,60.0,47,557,31.3,0.52,1.94,Conservative,0.0277,95.81,Healthy
a4dd224b,Hyundai Ioniq 5,NMC,72.6,74,781,30.6,0.38,2.1,Moderate,0.0417,92.68,Healthy
95b5ca8a,Tesla Model 3,NMC,75.0,86,368,17.7,0.88,1.66,Moderate,0.0324,96.32,Healthy
60f82ed2,Tesla Model 3,NMC,75.0,6,59,38.4,0.3,0.67,Aggressive,0.022,98.94,Healthy
1ddaa41b,Tesla Model 3,NMC,75.0,10,112,27.7,0.08,1.43,Moderate,0.0221,99.75,Healthy
460f684d,Hyundai Ioniq 5,NMC,72.6,83,454,21.2,0.02,1.76,Conservative,0.0276,97.32,Healthy
058fa74d,Ford Mustang Mach-E,NMC,88.0,31,400,36.3,0.93,1.41,Moderate,0.039,93.86,Healthy
06f29627,Tesla Model 3,NMC,75.0,42,509,42.4,0.05,0.73,Aggressive,0.0407,92.98,Healthy
98302346,Ford Mustang Mach-E,NMC,88.0,11,78,22.2,0.59,1.76,Aggressive,0.0241,98.6,Healthy
ddd49ff4,Hyundai Ioniq 5,NMC,72.6,50,445,22.5,0.09,0.75,Moderate,0.0312,96.38,Healthy
43561ebe,Ford Mustang Mach-E,NMC,88.0,39,247,17.4,0.75,0.96,Conservative,0.0283,96.99,Healthy
36e1ff7d,Ford Mustang Mach-E,NMC,88.0,50,365,18.9,0.25,1.71,Conservative,0.0305,97.05,Healthy
4e1e675f,Ford Mustang Mach-E,NMC,88.0,30,195,20.3,0.53,1.8,Moderate,0.0296,97.51,Healthy
79f9aa81,BYD Atto 3,LFP,60.0,34,325,20.5,0.88,1.59,Moderate,0.025,98.08,Healthy
443637ac,BYD Atto 3,LFP,60.0,33,479,24.1,0.6,1.32,Moderate,0.0291,95.96,Healthy
3ce0e89b,Wuling Air EV,LFP,26.0,12,69,18.1,0.9,0.69,Conservative,0.0224,99.29,Healthy
d84cc1cc,Wuling Air EV,LFP,26.0,27,387,28.3,0.5,1.48,Moderate,0.0258,97.51,Healthy
de199c51,Ford Mustang Mach-E,NMC,88.0,19,164,33.0,0.7,2.34,Moderate,0.0274,97.6,Healthy
abb012ab,Wuling Air EV,LFP,26.0,96,1060,15.8,0.99,1.1,Moderate,0.037,91.85,Healthy
5280af96,BYD Atto 3,LFP,60.0,4,47,21.6,0.47,1.61,Conservative,0.0206,99.64,Healthy
72f2c929,Ford Mustang Mach-E,NMC,88.0,20,175,25.3,0.47,0.96,Moderate,0.0249,98.31,Healthy
801aaea9,BYD Atto 3,LFP,60.0,6,76,27.2,0.79,1.0,Moderate,0.0207,99.03,Healthy
c94372fd,Wuling Air EV,LFP,26.0,16,90,10.6,0.6,0.66,Aggressive,0.019,100.0,Healthy
c9a63907,Ford Mustang Mach-E,NMC,88.0,75,554,26.5,0.38,2.18,Conservative,0.0368,94.67,Healthy
0b5995e9,Hyundai Ioniq 5,NMC,72.6,14,121,12.4,0.47,0.71,Moderate,0.0211,99.66,Healthy
970f5987,Tesla Model 3,NMC,75.0,25,261,24.6,0.68,0.62,Aggressive,0.0292,96.47,Healthy
f8fe8bcb,Hyundai Ioniq 5,NMC,72.6,13,152,31.3,0.23,1.37,Moderate,0.0233,99.04,Healthy
56852ed7,BYD Atto 3,LFP,60.0,46,271,27.0,0.85,0.99,Moderate,0.024,97.82,Healthy
053f45e1,Tesla Model 3,NMC,75.0,84,1108,26.6,0.85,2.27,Moderate,0.0601,86.89,Healthy
4827bd56,Ford Mustang Mach-E,NMC,88.0,19,105,31.7,0.33,1.05,Moderate,0.027,97.7,Healthy
c10f193a,Wuling Air EV,LFP,26.0,52,645,10.5,0.05,0.6,Moderate,0.024,96.79,Healthy
1789b77d,BYD Atto 3,LFP,60.0,25,352,34.8,0.43,2.37,Moderate,0.025,97.76,Healthy
eaebe374,BYD Atto 3,LFP,60.0,48,646,30.8,0.29,1.2,Conservative,0.0264,96.3,Healthy
794caba9,Tesla Model 3,NMC,75.0,87,1202,16.6,0.98,0.92,Conservative,0.0585,87.25,Healthy
78fd6025,Ford Mustang Mach-E,NMC,88.0,33,444,33.6,0.77,1.71,Conservative,0.0342,95.17,Healthy
6e4e3e86,Wuling Air EV,LFP,26.0,45,645,37.3,0.48,1.27,Aggressive,0.0354,92.82,Healthy
8d403de9,Tesla Model 3,NMC,75.0,70,882,33.0,0.42,2.04,Conservative,0.047,91.03,Healthy
7aea6353,Hyundai Ioniq 5,NMC,72.6,69,789,13.4,0.39,1.89,Aggressive,0.0464,91.22,Healthy
a6de5c93,Tesla Model 3,NMC,75.0,70,701,13.9,0.19,2.28,Moderate,0.0367,93.96,Healthy
5a8c3375,Wuling Air EV,LFP,26.0,39,255,20.6,0.81,2.15,Conservative,0.0236,97.87,Healthy
fc0d7320,Wuling Air EV,LFP,26.0,53,439,28.0,0.6,0.85,Conservative,0.0239,98.09,Healthy
e47da46b,Hyundai Ioniq 5,NMC,72.6,48,354,33.4,0.16,1.6,Moderate,0.033,95.9,Healthy
fde9556a,Tesla Model 3,NMC,75.0,79,723,19.9,0.77,2.45,Aggressive,0.0482,90.65,Healthy
a429a9ac,BYD Atto 3,LFP,60.0,90,1315,22.5,0.78,1.0,Aggressive,0.0424,88.66,Healthy
49f117c5,BYD Atto 3,LFP,60.0,27,269,36.8,0.23,1.98,Aggressive,0.0261,97.48,Healthy
147e5f04,Ford Mustang Mach-E,NMC,88.0,27,135,33.5,0.35,2.47,Conservative,0.0265,98.3,Healthy
31c3e2c9,Wuling Air EV,LFP,26.0,20,176,23.3,0.07,1.24,Moderate,0.0207,98.94,Healthy
da232f9e,BYD Atto 3,LFP,60.0,46,516,13.9,0.89,2.02,Aggressive,0.0294,94.99,Healthy
ad6b53ba,Ford Mustang Mach-E,NMC,88.0,17,243,22.6,0.82,2.25,Aggressive,0.0264,97.6,Healthy
773578a3,Ford Mustang Mach-E,NMC,88.0,59,523,16.0,0.41,2.43,Moderate,0.0356,94.62,Healthy
b1b10f6c,Ford Mustang Mach-E,NMC,88.0,78,723,19.1,0.05,1.16,Moderate,0.0329,94.84,Healthy
16f08809,BYD Atto 3,LFP,60.0,60,784,29.1,0.29,0.54,Moderate,0.0303,95.26,Healthy
dc21ad1f,Hyundai Ioniq 5,NMC,72.6,70,614,15.8,0.15,1.09,Conservative,0.0335,95.51,Healthy
542c0903,Tesla Model 3,NMC,75.0,32,431,25.2,0.9,2.36,Moderate,0.0367,95.02,Healthy
0a580603,Wuling Air EV,LFP,26.0,24,139,44.6,0.23,1.82,Moderate,0.0237,98.84,Healthy
9857ddd2,Tesla Model 3,NMC,75.0,55,656,28.8,0.77,1.34,Moderate,0.0408,92.95,Healthy
acebc2ea,Wuling Air EV,LFP,26.0,64,524,28.3,0.27,0.74,Aggressive,0.0285,95.79,Healthy
d6cb4cff,BYD Atto 3,LFP,60.0,5,35,18.8,0.8,2.29,Conservative,0.0203,100.0,Healthy
c56e58c8,Wuling Air EV,LFP,26.0,38,550,18.8,0.16,0.78,Moderate,0.0262,96.75,Healthy
ca1303d7,BYD Atto 3,LFP,60.0,30,359,22.7,0.93,0.52,Moderate,0.0268,97.44,Healthy
9132318c,Ford Mustang Mach-E,NMC,88.0,67,924,35.2,0.33,0.9,Aggressive,0.0576,87.03,Healthy
d371e4d8,Ford Mustang Mach-E,NMC,88.0,96,848,21.7,0.47,1.37,Conservative,0.0404,93.07,Healthy
873e0975,Ford Mustang Mach-E,NMC,88.0,9,133,40.3,0.97,1.96,Aggressive,0.0296,96.9,Healthy
498dfc96,Ford Mustang Mach-E,NMC,88.0,68,998,18.1,0.14,1.82,Moderate,0.0486,90.61,Healthy
c684807d,Tesla Model 3,NMC,75.0,35,328,21.3,0.57,1.92,Aggressive,0.0287,97.29,Healthy
ac7e9939,Wuling Air EV,LFP,26.0,52,245,11.0,0.14,1.68,Conservative,0.0227,98.76,Healthy
12459ddf,Ford Mustang Mach-E,NMC,88.0,76,342,16.4,0.25,2.05,Moderate,0.0297,96.25,Healthy
f8b35a11,Hyundai Ioniq 5,NMC,72.6,46,432,5.2,0.28,2.22,Moderate,0.0314,96.11,Healthy
28cc4843,Tesla Model 3,NMC,75.0,75,844,31.3,0.82,2.31,Aggressive,0.0573,87.94,Healthy
5c52a9c7,BYD Atto 3,LFP,60.0,1,13,44.4,0.28,2.41,Moderate,0.0221,98.95,Healthy
cc935021,BYD Atto 3,LFP,60.0,37,446,25.6,0.08,2.09,Conservative,0.0246,98.72,Healthy
e4b47a4e,Ford Mustang Mach-E,NMC,88.0,64,514,24.8,0.31,1.67,Conservative,0.0297,96.22,Healthy
6a4362dc,Hyundai Ioniq 5,NMC,72.6,56,697,24.2,0.61,0.87,Conservative,0.0401,93.51,Healthy
b39a0075,Tesla Model 3,NMC,75.0,43,379,22.3,0.21,1.23,Moderate,0.0333,95.56,Healthy
177fc389,Ford Mustang Mach-E,NMC,88.0,67,349,10.1,0.1,1.0,Moderate,0.0296,97.14,Healthy
1dd6e1e7,BYD Atto 3,LFP,60.0,47,434,23.7,0.4,1.73,Moderate,0.0238,97.25,Healthy
4b6c8ada,Tesla Model 3,NMC,75.0,78,1051,3.0,0.12,2.17,Moderate,0.0448,91.35,Healthy
7458b50d,BYD Atto 3,LFP,60.0,69,653,22.2,0.35,0.9,Moderate,0.0273,96.48,Healthy
21e715e7,Ford Mustang Mach-E,NMC,88.0,34,411,19.7,0.48,2.32,Moderate,0.0339,95.28,Healthy
f0d28c88,Wuling Air EV,LFP,26.0,29,141,22.9,0.17,1.63,Moderate,0.0241,98.6,Healthy
9240ba01,BYD Atto 3,LFP,60.0,46,548,27.0,0.53,0.62,Moderate,0.0262,96.31,Healthy
75d040f5,Ford Mustang Mach-E,NMC,88.0,34,486,18.1,0.03,1.27,Conservative,0.0255,97.8,Healthy
c480e808,Tesla Model 3,NMC,75.0,8,92,32.4,0.26,2.46,Aggressive,0.0235,98.96,Healthy
7deb7182,Ford Mustang Mach-E,NMC,88.0,92,378,21.2,0.19,2.35,Moderate,0.0277,97.35,Healthy
319395b9,Ford Mustang Mach-E,NMC,88.0,29,370,35.2,0.86,1.74,Aggressive,0.0371,94.29,Healthy
07a67f6b,Ford Mustang Mach-E,NMC,88.0,41,502,18.4,0.37,2.42,Moderate,0.0342,95.77,Healthy
c9e7967d,Ford Mustang Mach-E,NMC,88.0,34,427,32.9,0.15,2.31,Aggressive,0.0346,94.44,Healthy
68458678,Wuling Air EV,LFP,26.0,5,24,15.6,0.49,0.97,Moderate,0.0207,99.74,Healthy
8407e191,Wuling Air EV,LFP,26.0,60,889,28.4,0.95,1.85,Conservative,0.0321,92.93,Healthy
a2ada210,Wuling Air EV,LFP,26.0,49,615,24.3,0.49,1.31,Conservative,0.0277,95.69,Healthy
a67c54ef,Ford Mustang Mach-E,NMC,88.0,66,845,24.3,0.03,1.64,Conservative,0.0378,94.46,Healthy
6c0466cc,BYD Atto 3,LFP,60.0,43,325,30.6,0.32,1.39,Aggressive,0.0225,98.44,Healthy
5aa76503,Ford Mustang Mach-E,NMC,88.0,37,391,24.1,0.38,1.76,Moderate,0.0314,96.49,Healthy
